probe_id	gene_symbol	entrez_id	ensembl_id
3782810	LOC102725227	102725227	NA
3782853	AQP4-AS1	147429	NA
3782925	LOC105372040	105372040	NA
3782938	LOC105372041	105372041	NA
3783115	ARIH2	10425	ENSG00000177479
3783398	DSG1	1828	ENSG00000134760
3783431	DSG1	1828	ENSG00000134760
3783435	DSG4	147409	ENSG00000175065
3783481	DSG3	1830	ENSG00000134757
3783529	DSG2	1829	ENSG00000046604
3783565	TTR	7276	ENSG00000118271
3783623	LOC646778	646778	NA
3783646	LRRC37A7P	100421589	NA
3783703	LOC284242	284242	NA
3783723	RNF125	54941	ENSG00000101695
3783743	RNF125	54941	ENSG00000101695
3783788	MEP1B	4225	ENSG00000141434
3783944	LOC105372055	105372055	NA
3783954	LOC105372055	105372055	NA
3783956	LOC105372055	105372055	NA
3783992	LOC105372058	105372058	NA
3784002	LOC105372058	105372058	NA
3784061	ASXL3	80816	ENSG00000141431
3784085	ASXL3	80816	ENSG00000141431
3784087	ASXL3	80816	ENSG00000141431
3784116	ASXL3	80816	ENSG00000141431
3784344	MAPRE2	10982	ENSG00000166974
3784468	ZNF397	84307	ENSG00000186812
3784500	ZSCAN30	100101467	ENSG00000186814
3784509	ZNF271P	10778	ENSG00000257267
3784597	GALNT1	2589	ENSG00000141429
3784602	GALNT1	2589	ENSG00000141429
3784670	C18orf21	83608	ENSG00000141428
3784727	ELP2	55250	ENSG00000134759
3784783	MOCOS	55034	ENSG00000075643
3784840	FHOD3	80206	ENSG00000134775
3784999	KIAA1328	57536	ENSG00000150477
3785074	KIAA1328	57536	ENSG00000150477
3785352	LOC105372072	105372072	NA
3785400	LOC105372072	105372072	NA
3785581	LOC105372077	105372077	NA
3785693	LOC101927857	101927857	NA
3785715	LOC101927857	101927857	NA
3785744	LINC01902	105372079	NA
3785788	LINC01477	101927900	ENSG00000261715
3786039	PIK3C3	5289	ENSG00000078142
3786194	LINC00907	284260	ENSG00000267586
3786451	LINC01601	105667213	NA
3786471	SETBP1	26040	ENSG00000152217
3786694	SLC14A2	8170	ENSG00000132874
3786762	SLC14A2	8170	ENSG00000132874
3786825	LOC284263	284263	NA
3786920	SIGLEC15	284266	ENSG00000197046
3787005	HAUS1	115106	ENSG00000152240
3787031	C18orf25	147339	ENSG00000152242
3787076	RNF165	494470	ENSG00000141622
3787136	LOC105372097	105372097	NA
3787142	LOC105372097	105372097	NA
3787187	KATNAL2	83473	ENSG00000167216
3787243	KATNAL2	83473	ENSG00000167216
3787247	HDHD2	84064	ENSG00000167220
3787361	TPMT	7172	ENSG00000137364
3787367	LOC105372100	105372100	NA
3787640	C18orf12	84322	NA
3787675	CTIF	9811	NA
3787760	LOC100129878	100129878	NA
3787848	LOC101928144	101928144	ENSG00000264464
3787855	LIPG	9388	ENSG00000101670
3788049	SKA1	220134	NA
3788097	MAPK4	5596	NA
3788220	ME2	4200	ENSG00000082212
3788264	ME2	4200	ENSG00000082212
3788270	ELAC1	55520	ENSG00000141642
3788302	SMAD4	4089	ENSG00000141646
3788352	SMAD4	4089	ENSG00000141646
3788354	SMAD4	4089	ENSG00000141646
3788356	SMAD4	4089	ENSG00000141646
3788419	LINC01630	100287225	ENSG00000227115
3788560	DCC	1630	ENSG00000187323
3788731	DCC	1630	ENSG00000187323
3788733	DCC	1630	ENSG00000187323
3788739	LINC01919	102724651	ENSG00000263438
3788833	POLI	11201	ENSG00000101751
3788874	C18orf54	162681	ENSG00000166845
3788934	LOC105372123	105372123	NA
3788944	DYNAP	284254	ENSG00000178690
3788976	RAB27B	5874	ENSG00000041353
3789137	TCF4-AS1	105372127	ENSG00000267028
3789181	LOC105372126	105372126	NA
3789194	LOC105372126	105372126	NA
3789244	LOC105372130	105372130	NA
3789248	LOC105372131	105372131	NA
3789252	LINC01905	102724698	NA
3789308	LOC105372132	105372132	NA
3789408	LOC105372135	105372135	NA
3789442	WDR7	23335	ENSG00000091157
3789581	LOC105372136	105372136	NA
3789591	BOD1L2	284257	ENSG00000228075
3789616	BOD1L2	284257	ENSG00000228075
3789680	ST8SIA3	51046	ENSG00000177511
3789699	ST8SIA3	51046	ENSG00000177511
3789703	ST8SIA3	51046	ENSG00000177511
3789705	ST8SIA3	51046	ENSG00000177511
3789755	ONECUT2	9480	ENSG00000119547
3789758	ONECUT2	9480	ENSG00000119547
3789760	ONECUT2	9480	ENSG00000119547
3789762	ONECUT2	9480	ENSG00000119547
3789764	ONECUT2	9480	ENSG00000119547
3789766	ONECUT2	9480	ENSG00000119547
3789769	ONECUT2	9480	ENSG00000119547
3789771	ONECUT2	9480	ENSG00000119547
3789947	NEDD4L	23327	ENSG00000049759
3790131	NEDD4L	23327	ENSG00000049759
3790156	NEDD4L	23327	ENSG00000049759
3790184	MIR122	406906	ENSG00000267391
3790218	LOC105372145	105372145	NA
3790251	LOC102724745	102724745	NA
3790254	LOC102724745	102724745	NA
3790259	MALT1	10892	ENSG00000172175
3790353	LINC01926	105372147	NA
3790361	ZNF532	55205	ENSG00000074657
3790418	OACYLP	390858	NA
3790479	SEC11C	90701	ENSG00000166562
3790504	SRP19	6728	ENSG00000153037
3790506	SRP19	6728	ENSG00000153037
3790508	SRP19	6728	ENSG00000153037
3790529	GRP	2922	ENSG00000134443
3790704	PMAIP1	5366	ENSG00000141682
3790860	LOC105372156	105372156	NA
3790982	CDH20	28316	ENSG00000101542
3791051	LINC01544	100996669	NA
3791059	LINC01544	100996669	NA
3791097	LOC105372159	105372159	NA
3791127	LOC105372159	105372159	NA
3791168	KIAA1468	57614	ENSG00000134444
3791254	TNFRSF11A	8792	ENSG00000141655
3791341	ZCCHC2	54877	ENSG00000141664
3791482	PHLPP1	23239	ENSG00000081913
3791614	PHLPP1	23239	ENSG00000081913
3791616	PHLPP1	23239	ENSG00000081913
3791618	PHLPP1	23239	ENSG00000081913
3791620	PHLPP1	23239	ENSG00000081913
3791622	PHLPP1	23239	ENSG00000081913
3791624	PHLPP1	23239	ENSG00000081913
3791628	LOC105372161	105372161	NA
3791782	SERPINB5	5268	ENSG00000206075
3791815	SERPINB12	89777	ENSG00000166634
3791850	SERPINB13	5275	ENSG00000197641
3791874	SERPINB11	89778	ENSG00000206072
3791896	SERPINB7	8710	ENSG00000166396
3791935	SERPINB2	5055	ENSG00000197632
3791958	SERPINB10	5273	ENSG00000242550
3791973	SERPINB10	5273	ENSG00000242550
3791984	HMSD	284293	ENSG00000221887
3791996	SERPINB8	5271	ENSG00000166401
3792035	LINC01924	284294	ENSG00000267134
3792273	CDH7	1005	ENSG00000081138
3792378	BCYRN1	618	ENSG00000236824
3792478	LOC643542	643542	NA
3792569	ATP5F1	515	ENSG00000116459
3792644	CCDC102B	79839	ENSG00000150636
3792656	CCDC102B	79839	ENSG00000150636
3792731	CCDC102B	79839	ENSG00000150636
3792776	DOK6	220164	ENSG00000206052
3792874	DOK6	220164	ENSG00000206052
3792876	DOK6	220164	ENSG00000206052
3792952	SOCS6	9306	ENSG00000170677
3792969	SOCS6	9306	ENSG00000170677
3792975	LINC01909	101927481	ENSG00000266258
3793185	LOC102725148	102725148	NA
3793398	LOC100505817	100505817	ENSG00000261780
3793429	LOC105372191	105372191	NA
3793588	TIMM21	29090	ENSG00000075336
3793669	C18orf63	644041	ENSG00000206043
3793720	LINC01922	101927606	ENSG00000259779
3793760	CNDP2	55748	ENSG00000133313
3793823	CNDP2	55748	ENSG00000133313
3793825	CNDP2	55748	ENSG00000133313
3793827	CNDP1	84735	ENSG00000150656
3793888	ZNF407	55628	ENSG00000215421
3794038	LOC105376874	105376874	NA
3794040	LOC105376874	105376874	NA
3794056	TSHZ1	10194	ENSG00000179981
3794108	TSHZ1	10194	ENSG00000179981
3794133	LOC105372200	105372200	NA
3794156	LOC105372201	105372201	NA
3794240	LOC339298	339298	ENSG00000263547
3794262	LINC01893	105372207	NA
3794266	LOC105372208	105372208	NA
3794276	LOC105372209	105372209	NA
3794279	LOC105372209	105372209	NA
3794284	LOC105372209	105372209	NA
3794341	C18orf65	400658	NA
3794372	LINC00908	284276	ENSG00000263812
3794393	LINC00683	400660	ENSG00000266256
3794423	LINC01879	400661	ENSG00000276397
3794552	LOC105372217	105372217	NA
3794641	GALR1	2587	ENSG00000166573
3794853	LOC400662	400662	NA
3794909	LOC105372219	105372219	NA
3795010	SALL3	27164	NA
3795173	ATP9B	374868	NA
3795177	ATP9B	374868	NA
3795403	KCNG2	26251	ENSG00000178342
3795418	KCNG2	26251	ENSG00000178342
3795436	HSBP1L1	440498	ENSG00000226742
3795535	PARD6G-AS1	100130522	ENSG00000267270
3795680	THOC1	9984	ENSG00000079134
3795733	COLEC12	81035	ENSG00000158270
3795850	TYMSOS	494514	NA
3795866	ENOSF1	55556	ENSG00000132199
3795942	YES1	7525	ENSG00000176105
3796026	ADCYAP1	116	ENSG00000141433
3796028	ADCYAP1	116	ENSG00000141433
3796041	LINC01904	388456	ENSG00000259837
3796122	ATAD1	84896	NA
3796181	LOC105371956	105371956	NA
3796287	CBX3P2	645158	ENSG00000266405
3796428	MYOM1	8736	ENSG00000101605
3796553	LOC104968399	104968399	ENSG00000264235
3796585	LINC01895	105371964	NA
3796597	LOC101927094	101927094	NA
3796611	LOC105371965	105371965	NA
3796620	DLGAP1	9229	ENSG00000170579
3796970	AKAIN1	642597	ENSG00000231824
3796992	LINC00526	147525	NA
3797005	LINC00526	147525	NA
3797015	ZBTB14	7541	ENSG00000198081
3797121	LOC105371970	105371970	NA
3797190	EPB41L3	23136	ENSG00000082397
3797271	TMEM200C	645369	ENSG00000206432
3797275	TMEM200C	645369	ENSG00000206432
3797277	TMEM200C	645369	ENSG00000206432
3797279	TMEM200C	645369	ENSG00000206432
3797281	TMEM200C	645369	ENSG00000206432
3797283	TMEM200C	645369	ENSG00000206432
3797285	TMEM200C	645369	ENSG00000206432
3797287	TMEM200C	645369	ENSG00000206432
3797295	L3MBTL4	91133	ENSG00000154655
3797543	LINC00668	400643	ENSG00000265933
3797561	LAMA1	284217	ENSG00000101680
3797732	LOC105371973	105371973	NA
3797734	LOC105371973	105371973	NA
3797739	LOC105371975	105371975	NA
3798012	LOC100192426	100192426	ENSG00000266149
3798021	PTPRM	5797	ENSG00000173482
3798077	GACAT2	100287082	ENSG00000265962
3798191	NDUFV2-AS1	101927275	ENSG00000266053
3798234	LOC102724397	102724397	NA
3798291	PPP4R1	9989	ENSG00000154845
3798499	LOC105371983	105371983	NA
3798641	FLJ34223	440479	NA
3798778	PIEZO2	63895	ENSG00000154864
3798829	PIEZO2	63895	ENSG00000154864
3798974	PIEZO2	63895	ENSG00000154864
3799015	LOC105371995	105371995	NA
3799167	MPPE1	65258	ENSG00000154889
3799212	LOC101927511	101927511	NA
3799398	CIDEA	1149	ENSG00000176194
3799415	AFG3L2	10939	ENSG00000141385
3799461	SPIRE1	56907	ENSG00000134278
3799532	SPIRE1	56907	ENSG00000134278
3799542	CEP76	79959	ENSG00000101624
3799590	LINC01882	100996324	ENSG00000267654
3799615	PTPN2	5771	ENSG00000175354
3799898	LDLRAD4-AS1	100288122	ENSG00000267690
3800070	FAM210A	125228	ENSG00000177150
3800116	MC2R	4158	ENSG00000185231
3800243	FAM207A	85395	ENSG00000160256
3800253	FEM1A	55527	ENSG00000141965
3800475	LINC01444	101927642	ENSG00000264301
3800720	LOC101927496	101927496	NA
3800766	LOC101927521	101927521	NA
3800779	ESCO1	114799	ENSG00000141446
3800834	ABHD3	171586	ENSG00000158201
3800999	GATA6-AS1	100128893	ENSG00000266010
3801066	LOC105372019	105372019	NA
3801093	CTAGE1	64693	NA
3801160	LOC101927571	101927571	ENSG00000266850
3801233	LOC105372022	105372022	NA
3801235	LOC105372022	105372022	NA
3801241	LOC105372022	105372022	NA
3801243	LOC105372022	105372022	NA
3801245	LOC105372022	105372022	NA
3801247	LOC105372022	105372022	NA
3801264	TMEM241	85019	ENSG00000134490
3801411	NPC1	4864	ENSG00000141458
3801490	ANKRD29	147463	ENSG00000154065
3801492	ANKRD29	147463	ENSG00000154065
3801557	LOC105372023	105372023	NA
3801576	TTC39C-AS1	102724246	ENSG00000264745
3801581	TTC39C-AS1	102724246	ENSG00000264745
3801621	OSBPL1A	114876	ENSG00000141447
3801755	LOC105372027	105372027	NA
3801898	LINC01894	105372030	NA
3801910	LINC01894	105372030	NA
3801943	ZNF521	25925	ENSG00000198795
3802129	SS18	6760	ENSG00000141380
3802220	DHFR	1719	ENSG00000228716
3802222	DHFR	1719	ENSG00000228716
3802226	FAM60A	58516	NA
3802378	LOC105372035	105372035	NA
3802392	UFD1	7353	ENSG00000070010
3802396	AQP4	361	ENSG00000171885
3802416	CHST9	83539	ENSG00000154080
3802602	CDH2	1000	ENSG00000170558
3802777	LOC105372044	105372044	NA
3802924	DSC3	1825	ENSG00000134762
3802980	DSC2	1824	ENSG00000134755
3803020	DSC1	1823	ENSG00000134765
3803059	DSG1-AS1	101927718	ENSG00000266729
3803090	DSG2-AS1	100652770	ENSG00000264859
3803120	B4GALT6	9331	ENSG00000118276
3803180	SLC25A52	147407	ENSG00000141437
3803192	TRAPPC8	22878	ENSG00000153339
3803194	TRAPPC8	22878	ENSG00000153339
3803290	GAREM1	64762	ENSG00000141441
3803374	GAREM1	64762	ENSG00000141441
3803418	KLHL14	57565	ENSG00000197705
3803500	CCDC178	374864	ENSG00000166960
3803628	NOL4	8715	ENSG00000101746
3803792	LOC105372061	105372061	NA
3803882	ZSCAN30	100101467	ENSG00000186814
3803973	LOC105372063	105372063	NA
3804000	INO80C	125476	ENSG00000153391
3804075	LOC105372065	105372065	NA
3804080	LOC105372064	105372064	NA
3804143	RPRD1A	55197	ENSG00000141425
3804195	SLC39A6	25800	ENSG00000141424
3804242	LOC101927809	101927809	ENSG00000260552
3804335	LOC105372071	105372071	NA
3804358	TPGS2	25941	ENSG00000134779
3804419	LOC105372069	105372069	ENSG00000267039
3804452	CELF4	56853	ENSG00000101489
3804729	LOC105372073	105372073	NA
3804889	LOC105372076	105372076	NA
3804962	MIR924HG	647946	ENSG00000267374
3805087	LINC01901	105372080	NA
3805117	LOC105372081	105372081	NA
3805328	KC6	641516	ENSG00000267313
3805436	LOC105372085	105372085	NA
3805441	LOC105372085	105372085	NA
3805553	RIT2	6014	ENSG00000152214
3805614	SYT4	6860	ENSG00000132872
3805661	LOC105372088	105372088	NA
3805771	LINC01478	101927921	ENSG00000267337
3805788	LOC105376868	105376868	NA
3805795	LOC105372089	105372089	NA
3805816	LOC101927943	101927943	ENSG00000267414
3805983	LOC101927961	101927961	NA
3806054	SLC14A2-AS1	101927980	NA
3806096	LOC105372093	105372093	NA
3806105	LOC105372093	105372093	NA
3806126	EPG5	57724	ENSG00000152223
3806211	PSTPIP2	9050	ENSG00000152229
3806253	ATP5A1	498	ENSG00000152234
3806366	LOXHD1	125336	ENSG00000167210
3806446	LOC105372096	105372096	NA
3806459	ST8SIA5	29906	ENSG00000101638
3806604	ELOA3B	728929	ENSG00000278674
3806616	ELOA3B	728929	ENSG00000278674
3806675	LOC105372098	105372098	NA
3806689	HDHD2	84064	ENSG00000167220
3806711	IER3IP1	51124	NA
3806741	SKOR2	652991	ENSG00000215474
3806905	SMAD2	4087	ENSG00000175387
3807115	ZBTB7C	201501	ENSG00000184828
3807126	ZBTB7C	201501	ENSG00000184828
3807128	ZBTB7C	201501	ENSG00000184828
3807247	LOC105372105	105372105	NA
3807332	LOC105372108	105372108	NA
3807335	LOC105372109	105372109	NA
3807370	DYM	54808	ENSG00000141627
3807569	ACAA2	10449	ENSG00000167315
3807595	MYO5B	4645	ENSG00000167306
3807712	MYO5B	4645	ENSG00000167306
3807732	CFAP53	220136	ENSG00000172361
3807753	MBD1	4152	ENSG00000141644
3807809	CXXC1	30827	ENSG00000154832
3807965	MRO	83876	ENSG00000134042
3808034	LOC105372117	105372117	NA
3808036	LOC105372117	105372117	NA
3808512	LINC01917	101928167	ENSG00000260433
3808597	MBD2	8932	ENSG00000134046
3808654	STARD6	147323	ENSG00000174448
3808745	CCDC68	80323	ENSG00000166510
3808824	LOC105372125	105372125	NA
3808836	LINC01929	101927229	ENSG00000267013
3808854	TCF4	6925	ENSG00000196628
3809041	LOC105372129	105372129	NA
3809043	LOC105372129	105372129	NA
3809104	LINC01415	100132501	NA
3809115	LINC01415	100132501	NA
3809117	LINC01415	100132501	NA
3809166	LINC01416	101927273	ENSG00000260930
3809255	LINC01539	100505474	ENSG00000267712
3809324	TXNL1	9352	ENSG00000091164
3809448	LINC-ROR	100885779	ENSG00000258609
3809513	LOC105372138	105372138	NA
3809621	FECH	2235	ENSG00000066926
3809671	NARS	4677	ENSG00000134440
3809826	ATP8B1	5205	ENSG00000081923
3809904	ATP8B1	5205	ENSG00000081923
3809913	ATP8B1	5205	ENSG00000081923
3810023	LOC105372143	105372143	ENSG00000267743
3810133	ALPK2	115701	ENSG00000198796
3810202	LOC101927322	101927322	NA
3810206	LOC105372146	105372146	NA
3810446	CPLX4	339302	ENSG00000166569
3810468	CPLX4	339302	ENSG00000166569
3810470	CPLX4	339302	ENSG00000166569
3810472	LMAN1	3998	ENSG00000074695
3810538	CCBE1	147372	ENSG00000183287
3810540	CCBE1	147372	ENSG00000183287
3810542	CCBE1	147372	ENSG00000183287
3810692	FAM60A	58516	NA
3810749	MC4R	4160	ENSG00000166603
3810935	RNF152	220441	ENSG00000176641
3811000	RNF152	220441	ENSG00000176641
3811051	RNF152	220441	ENSG00000176641
3811074	LOC105372158	105372158	NA
3811086	PIGN	23556	ENSG00000197563
3811195	TNFRSF11A	8792	ENSG00000141655
3811339	BCL2	596	ENSG00000171791
3811454	KDSR	2531	ENSG00000119537
3811459	KDSR	2531	ENSG00000119537
3811497	VPS4B	9525	ENSG00000119541
3811553	SERPINB5	5268	ENSG00000206075
3811661	LOC105372165	105372165	NA
3811670	LINC00305	221241	ENSG00000179676
3811720	LINC01538	400654	ENSG00000266952
3811758	LOC105372166	105372166	NA
3811789	LOC101927404	101927404	NA
3811839	LOC105372169	105372169	NA
3811949	CDH19	28513	ENSG00000071991
3812074	DSEL	92126	NA
3812131	LINC01903	101927430	ENSG00000265555
3812166	LINC01912	105372175	NA
3812206	TMX3	54495	ENSG00000166479
3812385	CD226	10666	ENSG00000150637
3812426	RTTN	25914	ENSG00000176225
3812582	LIVAR	102724895	NA
3812585	LINC01910	101060542	ENSG00000266278
3812589	GTSCR1	220158	NA
3812713	LOC105372187	105372187	NA
3812764	LINC01541	100505776	ENSG00000260676
3812779	LINC01899	102724913	ENSG00000265352
3812864	CBLN2	147381	ENSG00000141668
3812922	NETO1	81832	ENSG00000166342
3813025	LOC400655	400655	ENSG00000263711
3813198	FBXO15	201456	ENSG00000141665
3813297	CYB5A	1528	ENSG00000166347
3813381	FAM69C	125704	ENSG00000187773
3813482	LINC00909	400657	ENSG00000264247
3813559	LOC105372194	105372194	NA
3813565	LOC105372194	105372194	NA
3813567	LOC105372194	105372194	NA
3813604	ZADH2	284273	ENSG00000180011
3813671	SMIM21	284274	ENSG00000206026
3813706	SMIM21	284274	ENSG00000206026
3813709	LOC105372202	105372202	NA
3813711	LOC105372202	105372202	NA
3813733	LINC01898	100505853	ENSG00000261194
3813840	ZNF516	9658	ENSG00000101493
3813899	ZNF516	9658	ENSG00000101493
3813901	ZNF516	9658	ENSG00000101493
3813986	LOC100131655	100131655	ENSG00000264278
3814063	MBP	4155	ENSG00000197971
3814143	MBP	4155	ENSG00000197971
3814413	LOC105372220	105372220	NA
3814417	LOC105372220	105372220	NA
3814483	LOC105372224	105372224	NA
3814498	LINC01896	645321	NA
3814514	LOC105372225	105372225	NA
3814516	LOC105372225	105372225	NA
3814518	LOC105372225	105372225	NA
3814623	LOC102723506	102723506	NA
3814655	LOC102723506	102723506	NA
3814669	LOC284241	284241	NA
3814693	LOC284241	284241	NA
3814701	PQLC1	80148	ENSG00000122490
3814734	TXNL4A	10907	ENSG00000141759
3814791	PARD6G	84552	ENSG00000178184
3814832	LOC102723600	102723600	NA
3814834	LOC102723600	102723600	NA
3814854	LOC105379212	105379212	NA
3814927	MADCAM1	8174	ENSG00000099866
3814937	ARID3A	1820	ENSG00000116017
3814956	TPGS1	91978	ENSG00000141933
3814978	CDC34	997	ENSG00000099804
3815005	GZMM	3004	ENSG00000197540
3815014	BSG	682	ENSG00000172270
3815045	HCN2	610	ENSG00000099822
3815082	FGF22	27006	ENSG00000070388
3815097	FSTL3	10272	ENSG00000070404
3815143	MISP	126353	ENSG00000099812
3815165	PTBP1	5725	ENSG00000011304
3815210	AZU1	566	NA
3815223	PRTN3	5657	NA
3815233	ELANE	1991	NA
3815243	CFD	1675	NA
3815268	KISS1R	84634	ENSG00000116014
3815278	ARID3A	1820	ENSG00000116017
3815328	WDR18	57418	ENSG00000065268
3815355	GRIN3B	116444	ENSG00000116032
3815399	CNN2	1265	ENSG00000064666
3815416	ABCA7	10347	ENSG00000064687
3815493	ARHGAP45	23526	ENSG00000180448
3815531	ARHGAP45	23526	ENSG00000180448
3815538	GPX4	2879	ENSG00000167468
3815564	LOC102723798	102723798	NA
3815566	STK11	6794	ENSG00000118046
3815610	ATP5D	513	ENSG00000099624
3815622	MIDN	90007	ENSG00000167470
3815649	CIRBP	1153	ENSG00000099622
3815685	C19orf24	55009	ENSG00000228300
3815710	EFNA2	1943	ENSG00000099617
3815757	MUM1	84939	ENSG00000160953
3815809	NDUFS7	374291	ENSG00000115286
3815834	DAZAP1	26528	ENSG00000071626
3815888	APC2	10297	ENSG00000115266
3815936	REEP6	92840	ENSG00000115255
3815955	PLK5	126520	ENSG00000185988
3816023	ONECUT3	390874	ENSG00000205922
3816081	LOC100288123	100288123	ENSG00000267244
3816143	ADAT3	113179	ENSG00000213638
3816153	CSNK1G2	1455	ENSG00000133275
3816225	IZUMO4	113177	ENSG00000099840
3816264	DOT1L	84444	ENSG00000104885
3816333	SF3A2	8175	ENSG00000104897
3816380	OAZ1	4946	ENSG00000104904
3816414	EPWW6493	100129831	NA
3816418	LOC101928572	101928572	NA
3816422	LSM7	51690	ENSG00000130332
3816424	SPPL2B	56928	ENSG00000005206
3816475	TMPRSS9	360200	ENSG00000178297
3816509	GADD45B	4616	ENSG00000099860
3816611	THOP1	7064	ENSG00000172009
3816645	ZNF554	115196	ENSG00000172006
3816660	ZNF554	115196	ENSG00000172006
3816664	ZNF555	148254	ENSG00000186300
3816680	ZNF555	148254	ENSG00000186300
3816686	ZNF556	80032	ENSG00000172000
3816695	ZNF556	80032	ENSG00000172000
3816699	ZNF57	126295	ENSG00000171970
3816724	TLE6	79816	ENSG00000104953
3816778	GNA11	2767	ENSG00000088256
3816801	GNA11	2767	ENSG00000088256
3816803	GNA11	2767	ENSG00000088256
3816815	GNA15	2769	ENSG00000060558
3816827	S1PR4	8698	ENSG00000125910
3816834	NCLN	56926	ENSG00000125912
3816881	NCLN	56926	ENSG00000125912
3816883	CELF5	60680	ENSG00000161082
3816919	NFIC	4782	ENSG00000141905
3816971	NFIC	4782	ENSG00000141905
3816979	LOC105372245	105372245	NA
3816981	LOC105372245	105372245	NA
3816988	FZR1	51343	ENSG00000105325
3817022	C19orf71	100128569	ENSG00000183397
3817040	HMG20B	10362	ENSG00000064961
3817072	GIPC3	126326	ENSG00000179855
3817092	CACTIN-AS1	404665	ENSG00000226800
3817116	TJP3	27134	ENSG00000105289
3817167	MRPL54	116541	ENSG00000183617
3817186	ATCAY	85300	ENSG00000167654
3817222	NMRK2	27231	ENSG00000077009
3817256	PIAS4	51588	ENSG00000105229
3817316	CREB3L3	84699	ENSG00000060566
3817340	ANKRD24	170961	ENSG00000089847
3817380	EBI3	10148	ENSG00000105246
3817400	CCDC94	55702	ENSG00000105248
3817420	SHD	56961	ENSG00000105251
3817437	FSD1	79187	ENSG00000105255
3817464	MPND	84954	ENSG00000008382
3817501	CHAF1A	10036	ENSG00000167670
3817536	CHAF1A	10036	ENSG00000167670
3817538	LOC100130930	100130930	NA
3817546	HDGFRP2	84717	ENSG00000167674
3817640	DPP9-AS1	100131094	NA
3817670	FEM1A	55527	ENSG00000141965
3817698	UHRF1	29128	ENSG00000276043
3817880	LOC105372253	105372253	NA
3817891	LOC105372252	105372252	NA
3817933	ZNRF4	148066	ENSG00000105428
3817966	ESRG	790952	ENSG00000265992
3818045	C19orf70	125988	ENSG00000174917
3818047	HSD11B1L	374875	ENSG00000167733
3818076	RPL36	25873	ENSG00000130255
3818091	CATSPERD	257062	ENSG00000174898
3818142	NRTN	4902	ENSG00000171119
3818161	LOC101928844	101928844	ENSG00000267709
3818188	VMAC	400673	ENSG00000187650
3818193	CAPS	828	ENSG00000105519
3818232	LOC100128568	100128568	ENSG00000266983
3818268	ACSBG2	81616	ENSG00000130377
3818376	CLPP	8192	ENSG00000125656
3818395	ALKBH7	84266	ENSG00000125652
3818425	LOC390877	390877	ENSG00000214347
3818446	CRB3	92359	ENSG00000130545
3818468	TNFSF9	8744	ENSG00000125657
3818515	TRIP10	9322	ENSG00000125733
3818547	VAV1	7409	ENSG00000141968
3818596	ADGRE1	2015	ENSG00000174837
3818631	LOC105372257	105372257	ENSG00000268845
3818667	ZNF557	79230	ENSG00000130544
3818732	ARHGEF18	23370	NA
3818824	PEX11G	92960	ENSG00000104883
3818826	TEX45	374877	ENSG00000198723
3818842	ZNF358	140467	ENSG00000198816
3818860	MCOLN1	57192	ENSG00000090674
3818897	PNPLA6	10908	ENSG00000032444
3818973	CAMSAP3	57662	ENSG00000076826
3819072	PET100	100131801	ENSG00000229833
3819074	PET100	100131801	ENSG00000229833
3819076	RETN	56729	ENSG00000104918
3819088	MCEMP1	199675	ENSG00000183019
3819104	TRAPPC5	126003	ENSG00000181029
3819163	CLEC4GP1	440508	NA
3819200	EVI5L	115704	ENSG00000142459
3819248	LRRC8E	80131	ENSG00000171017
3819312	SNAPC2	6618	ENSG00000104976
3819354	LOC105372266	105372266	NA
3819374	CCL25	6370	ENSG00000131142
3819401	CERS4	79603	ENSG00000090661
3819455	NDUFA7	4701	NA
3819459	RPS28	6234	ENSG00000233927
3819474	ANGPTL4	51129	ENSG00000167772
3819505	RAB11B	9230	ENSG00000185236
3819522	MARCH2	51257	ENSG00000099785
3819543	HNRNPM	4670	ENSG00000099783
3819801	LINC01862	105372267	ENSG00000268480
3819820	OR2Z1	284383	ENSG00000181733
3819845	MBD3L1	85509	ENSG00000170948
3819870	OR1M1	125963	ENSG00000170929
3819880	ZNF317	57693	ENSG00000130803
3819907	OR7D2	162998	ENSG00000188000
3819956	OR7E24	26648	ENSG00000237521
3820049	LOC105372269	105372269	NA
3820052	LOC105372269	105372269	NA
3820084	LOC101928238	101928238	ENSG00000278611
3820103	ZNF561-AS1	284385	ENSG00000267106
3820116	ZNF562	54811	ENSG00000171466
3820128	LOC105372270	105372270	NA
3820142	LOC105372270	105372270	NA
3820161	UBL5	59286	ENSG00000198258
3820217	RDH8	50700	ENSG00000080511
3820231	C3P1	388503	ENSG00000167798
3820310	C19orf66	55337	ENSG00000130813
3820368	PPAN	56342	ENSG00000130810
3820384	ICAM1	3383	ENSG00000090339
3820414	MRPL4	51073	ENSG00000105364
3820443	ICAM1	3383	ENSG00000090339
3820458	ICAM4	3386	ENSG00000105371
3820469	ICAM5	7087	ENSG00000105376
3820501	PDE4A	5141	ENSG00000065989
3820571	ATG4D	84971	ENSG00000130734
3820612	SLC44A2	57153	ENSG00000129353
3820663	ILF3	3609	ENSG00000129351
3820727	QTRT1	81890	ENSG00000213339
3820758	DNM2	1785	ENSG00000079805
3820844	C19orf38	255809	ENSG00000214212
3820846	HIKESHI	51501	ENSG00000149196
3820850	C19orf38	255809	ENSG00000214212
3820865	CARM1	10498	ENSG00000142453
3820906	TIMM29	90580	ENSG00000142444
3820921	SMARCA4	6597	ENSG00000127616
